PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Phillips, David A., Jr.; Wearing, Helen J.; Clark, Jeffery J.								VILLAGE GROWTH, EMERGING INFECTIOUS DISEASE, AND THE END OF THE NEOLITHIC DEMOGRAPHIC TRANSITION IN THE SOUTHWEST UNITED STATES AND NORTHWEST MEXICO								AMERICAN ANTIQUITY				83	2			263	280		10.1017/aaq.2018.3			APR 2018	2018										0							WOS:000429594600005		
J	Sinensky, R. J.; Farahani, Alan								DIVERSITY-DISTURBANCE RELATIONSHIPS IN THE LATE ARCHAIC SOUTHWEST: IMPLICATIONS FOR FARMER-FORAGER FOODWAYS								AMERICAN ANTIQUITY				83	2			281	301		10.1017/aaq.2017.74			APR 2018	2018										2							WOS:000429594600006		
J	Rodriguez Rellan, Carlos; Vazquez Martinez, Alia; Fabregas Valcarce, Ramon								Figures and images: a quantitative approach to the petroglyphs of Galicia								TRABAJOS DE PREHISTORIA				75	1			109	127		10.3989/tp.2018.12206			JAN-JUN 2018	2018										0							WOS:000435793500005		
J	Breslawski, Ryan P.; Etter, Bonnie L.; Jorgeson, Ian; Boulanger, Matthew T.								The Atlatl to Bow Transition: What Can We Learn from Modern Recreational Competitions?								LITHIC TECHNOLOGY				43	1			26	37		10.1080/01977261.2017.1416918			2018	2018										0							WOS:000430080800004		
J	Way, Amy Mosig; Pope, Alun								The Identification and Recovery of Backing Debitage: A New Method for Detecting Backed Artifact Industries								LITHIC TECHNOLOGY				43	1			38	50		10.1080/01977261.2018.1425236			2018	2018										0							WOS:000430080800005		
J	Otarola-Castillo, Erik; Torquato, Melissa G.; Hawkins, Hannah C.; James, Emma; Harris, Jacob A.; Marean, Curtis W.; McPherron, Shannon P.; Thompson, Jessica C.								Differentiating between cutting actions on bone using 3D geometric morphometrics and Bayesian analyses with implications to human evolution								JOURNAL OF ARCHAEOLOGICAL SCIENCE				89				56	67		10.1016/j.jas.2017.10.004			JAN 2018	2018										1							WOS:000424184200006		
J	Nagaoka, Tomohito; Abe, Mikiko								Variation in the prevalence of deciduous caries in early modern human skeletons from Japan								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				28	1			31	43		10.1002/oa.2632			JAN-FEB 2018	2018										0							WOS:000424248900003		
J	Yaworsky, Peter M.; Codding, Brian F.								THE IDEAL DISTRIBUTION OF FARMERS: EXPLAINING THE EURO-AMERICAN SETTLEMENT OF UTAH								AMERICAN ANTIQUITY				83	1			75	90		10.1017/aaq.2017.46			JAN 2018	2018										0							WOS:000422906600005		
J	Grund, Brigid Sky; Huzurbazar, Snehalata V.								RADIOCARBON DATING OF TECHNOLOGICAL TRANSITIONS: THE LATE HOLOCENE SHIFT FROM ATLATL TO BOW IN NORTHWESTERN SUBARCTIC CANADA								AMERICAN ANTIQUITY				83	1			148	162		10.1017/aaq.2017.53			JAN 2018	2018										0							WOS:000422906600009		
J	Beslagic, Sarah; Delaigue, Olivier								The otter (Lutra lutra Linnaeus, 1758) in Belgium: an unpopular and maltreated species (19th-early 20th centuries)								ANTHROPOZOOLOGICA				52	2			155	170		10.5252/az2017n2a2			DEC 2017	2017										0							WOS:000419168600002		
J	Angourakis, Andreas; Salpeteur, Matthieu; Martinez Ferreras, Vernica; Gurt Esparraguera, Josep M.								The Nice Musical Chairs Model: Exploring the Role of Competition and Cooperation Between Farming and Herding in the Formation of Land Use Patterns in Arid Afro-Eurasia								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				24	4			1177	1202		10.1007/s10816-016-9309-8			DEC 2017	2017										1							WOS:000413986100005		
J	Crema, E. R.; Bevan, A.; Shennan, S.								Spatio-temporal approaches to archaeological radiocarbon dates								JOURNAL OF ARCHAEOLOGICAL SCIENCE				87				1	9		10.1016/j.jas.2017.09.007			NOV 2017	2017										4							WOS:000418224500001		
J	Weiss, Marcel; Otcherednoy, Aleksander; Wisniewski, Andrzej								Using multivariate techniques to assess the effects of raw material, flaking behavior and tool manufacture on assemblage variability: An example from the late Middle Paleolithic of the European Plain								JOURNAL OF ARCHAEOLOGICAL SCIENCE				87				73	94		10.1016/j.jas.2017.09.014			NOV 2017	2017										0							WOS:000418224500007		
J	Bonhomme, Vincent; Forster, Emily; Wallace, Michael; Stillman, Eleanor; Charles, Michael; Jones, Glynis								Identification of inter- and intra-species variation in cereal grains through geometric morphometric analysis, and its resilience under experimental charring								JOURNAL OF ARCHAEOLOGICAL SCIENCE				86				60	67		10.1016/j.jas.2017.09.010			OCT 2017	2017										0							WOS:000413059000005		
J	Rubio-Campillo, Xavier; Coto-Sarmiento, Maria; Perez-Gonzalez, Jordi; Remesal Rodriguez, Jose								Bayesian analysis and free market trade within the Roman Empire								ANTIQUITY				91	359			1241	1252		10.15184/aqy.2017.131			OCT 2017	2017										3							WOS:000411702600017		
J	Ameen, Carly; Hulme-Beaman, Ardern; Evin, Allowen; Germonpre, Mietje; Britton, Kate; Cucchi, Thomas; Larson, Greger; Dobney, Keith								A landmark-based approach for assessing the reliability of mandibular tooth crowding as a marker of dog domestication								JOURNAL OF ARCHAEOLOGICAL SCIENCE				85				41	50		10.1016/j.jas.2017.06.014			SEP 2017	2017										1							WOS:000411421200004		
J	Slavicek, Karel; Petrik, Jan; Zaza, Petr; Mitas, Vladimar; Furmanek, Valav								Technological and provenance analyses of the South-eastern Urnfield cultures pottery from the sites of Cinobana and Malinec (Poltar region, Slovakia)								PRAEHISTORISCHE ZEITSCHRIFT				92	1			161	174		10.1515/pz-2017-0007			SEP 2017	2017										0							WOS:000409199900007		
J	Borel, Antony; Cheze, Laurence; Pouydebat, Emmanuelle								Sequence Analysis of Grip and Manipulation During Tool Using Tasks: a New Method to Analyze Hand Use Strategies and Examine Human Specificities								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				24	3			751	775		10.1007/s10816-016-9284-0			SEP 2017	2017										0							WOS:000406955200005		
J	Perry, Megan A.; Jennings, Cammie; Coleman, Drew S.								Strontium isotope evidence for long-distance immigration into the Byzantine port city of Aila, modern Aqaba, Jordan								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				9	5			943	964		10.1007/s12520-016-0314-3			AUG 2017	2017										1							WOS:000406123900018		
J	Tomczyk, J.; Turska-Szybka, A.; Zalewska, M.; Olczak-Kowalczyk, D.								Pulp Stones Prevalence in a Historical Sample from Radom, Poland (ad 1791-1811)								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				27	4			563	572		10.1002/oa.2579			JUL-AUG 2017	2017										0							WOS:000407264500004		
J	Carranza, Eugenia								TAPHONOMIC ANALYSIS OF SURFACE LITHIC ASSEMBLAGES FROM THE NORTHERN COAST OF GULF SAN MATIAS (RIO NEGRO, ARGENTINA)								INTERSECCIONES EN ANTROPOLOGIA				18	1			91	101					JUN 2017	2017										0							WOS:000404590200008		
J	Itahashi, Yu; Miyake, Yutaka; Maeda, Osamu; Rondo, Osamu; Hongo, Hitomi; Van Neer, Wim; Chikaraishi, Yoshito; Ohkouchi, Naohiko; Yoneda, Minoru								Preference for fish in a Neolithic hunter-gatherer community of the upper Tigris, elucidated by amino acid delta N-15 analysis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				82				40	49		10.1016/j.jas.2017.05.001			JUN 2017	2017										3							WOS:000403626900004		
J	Guiry, Eric; Szpak, Paul; Richards, Michael P.								ISOTOPIC ANALYSES REVEAL GEOGRAPHICAL AND SOCIOECONOMIC PATTERNS IN HISTORICAL DOMESTIC ANIMAL TRADE BETWEEN PREDOMINANTLY WHEAT- AND MAIZE-GROWING AGRICULTURAL REGIONS IN EASTERN NORTH AMERICA								AMERICAN ANTIQUITY				82	2			341	352		10.1017/aaq.2016.34			APR 2017	2017										0							WOS:000400895600008		
J	Tomczyk, J.; Turska-Szybka, A.; Zalewska, M.; Olczak-Kowalczyk, D.								Reliability of the Assessment of Periodontal Disease in Historical Populations								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				27	2			206	216		10.1002/oa.2530			MAR-APR 2017	2017										1							WOS:000399331700007		
J	Robinson, Heather A.; Insoll, Timothy; Kankpeyeng, Benjamin W.; Brown, Keri A.; Brown, Terence A.								Ritual complexity in a past community revealed by ancient DNA analysis of pre-colonial terracotta items from Northern Ghana								JOURNAL OF ARCHAEOLOGICAL SCIENCE				79				10	18		10.1016/j.jas.2017.01.005			MAR 2017	2017										1							WOS:000395957300002		
J	Prufer, Keith M.; Thompson, Amy E.; Meredith, Clayton R.; Culleton, Brendan J.; Jordan, Jillian M.; Ebert, Claire E.; Winterhalder, Bruce; Kennett, Douglas J.								The Classic Period Maya transition from an ideal free to an ideal despotic settlement system at the polity of Uxbenka								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				45				53	68		10.1016/j.jaa.2016.11.003			MAR 2017	2017										5							WOS:000397366600005		
J	Hanot, Pauline; Guintard, Claude; Lepetz, Sebastien; Cornette, Raphael								Identifying domestic horses, donkeys and hybrids from archaeological deposits: A 3D morphological investigation on skeletons								JOURNAL OF ARCHAEOLOGICAL SCIENCE				78				88	98		10.1016/j.jas.2016.12.002			FEB 2017	2017										5							WOS:000394200900008		
J	Robertson, Ian G.; Cortes, M. Oralia Cabrera								Teotihuacan pottery as evidence for subsistence practices involving maguey sap								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				9	1			11	27		10.1007/s12520-016-0415-z			FEB 2017	2017										1							WOS:000393063200002		
J	Gummesson, Sara; Sundberg, Rolf; Knutsson, Helena; Zetterlund, Peter; Molin, Fredrik; Knutsson, Kjel								Lithic Raw Material Economy in the Mesolithic: An Experimental Test of Edged Tool Efficiency and Durability in Bone Tool Production								LITHIC TECHNOLOGY				42	4			140	154		10.1080/01977261.2017.1374584			2017	2017										0							WOS:000418332000001		
J	Zeanah, David W.; Codding, Brian F.; Bird, Rebecca Bliege; Bird, Douglas W.								Mosaics of fire and water: the co-emergence of anthropogenic landscapes and intensive seed exploitation in the Australian arid zone								AUSTRALIAN ARCHAEOLOGY				83	1-2			2	19		10.1080/03122417.2017.1359876			2017	2017										3							WOS:000407955300002		
J	Pardo-Gordo, Salvador								Complex adaptative systems and computational simulation in Archaeology								TRABAJOS DE PREHISTORIA				74	1			9	25		10.3989/tp.2017.12181			JAN-JUN 2017	2017										0							WOS:000407993100002		
J	Pargeter, Justin; Eren, Metin I.								Quantifying and Comparing Bipolar Versus Freehand Flake Morphologies, Production Currencies, and Reduction Energetics During Lithic Miniaturization								LITHIC TECHNOLOGY				42	2-3			90	108		10.1080/01977261.2017.1345442			2017	2017										0							WOS:000406534700003		
J	Cool, H. E. M.; Baxter, M. J.								Exploring morphological bias in metal-detected finds								ANTIQUITY				90	354			1643	1653		10.15184/aqy.2016.207			DEC 2016	2016										1							WOS:000392468800022		
J	Tsutaya, Takumi; Shimomi, Akina; Fujisawa, Shiori; Katayama, Kazumichi; Yoneda, Minoru								Isotopic evidence of breastfeeding and weaning practices in a hunter-gatherer population during the Late/Final Jomon period in eastern Japan								JOURNAL OF ARCHAEOLOGICAL SCIENCE				76				70	78		10.1016/j.jas.2016.10.002			DEC 2016	2016										1							WOS:000390724800007		
J	Pop, Cornel M.								Simulating Lithic Raw Material Variability in Archaeological Contexts: A Re-evaluation and Revision of Brantingham's Neutral Model								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				23	4			1127	1161		10.1007/s10816-015-9262-y			DEC 2016	2016										4							WOS:000390140900008		
J	Elliott, Marina; Kurki, Helen; Weston, Darlene A.; Collard, Mark								Estimating body mass from skeletal material: new predictive equations and methodological insights from analyses of a known-mass sample of humans								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				8	4			731	750		10.1007/s12520-015-0252-5			DEC 2016	2016										12							WOS:000390015400007		
J	Codding, Brian F.; Zeanah, David W.; Bird, Rebecca Bliege; Parker, Christopher H.; Bird, Douglas W.								Martu ethnoarchaeology: Foraging ecology and the marginal value of site structure								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				44				166	176		10.1016/j.jaa.2016.07.011			DEC 2016	2016										4							WOS:000389616000003		
J	Kuzminsky, S. C.; Erlandson, J. M.; Xifara, T.								External Auditory Exostoses and its Relationship to Prehistoric Abalone Harvesting on Santa Rosa Island, California								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				26	6			1014	1023		10.1002/oa.2512			NOV-DEC 2016	2016										2							WOS:000390318300007		
J	Nakayama, N.								The Relationship Between Linear Enamel Hypoplasia and Social Status in 18th to 19th Century Edo, Japan								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				26	6			1034	1044		10.1002/oa.2515			NOV-DEC 2016	2016										1							WOS:000390318300009		
J	Jenkins, Emma; Jamjoum, Khalil; Nuimat, Sameeh; Stafford, Richard; Nortcliff, Stephen; Mithen, Steven								Identifying ancient water availability through phytolith analysis: An experimental approach								JOURNAL OF ARCHAEOLOGICAL SCIENCE				73				82	93		10.1016/j.jas.2016.07.006			SEP 2016	2016										2							WOS:000383525300008		
J	Pargeter, Justin; Shea, John; Utting, Benjamin								Quartz backed tools as arrowheads and hand-cast spearheads: Hunting experiments and macro-fracture analysis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				73				145	157		10.1016/j.jas.2016.08.001			SEP 2016	2016										7							WOS:000383525300013		
J	Out, Welmoed A.; Madella, Marco								Morphometric distinction between bilobate phytoliths from Panicum miliaceum and Setaria italica leaves								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				8	3			505	521		10.1007/s12520-015-0235-6			SEP 2016	2016										5							WOS:000382681300007		
J	Bochaton, C.								Describing Archaeological Iguana Laurenti, 1768 (Squamata: Iguanidae) Populations: Size and Skeletal Maturity								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				26	4			716	724		10.1002/oa.2463			JUL-AUG 2016	2016										5							WOS:000380722600014		
J	Lin, Sam C.; Pop, Cornel M.; Dibble, Harold L.; Archer, Will; Desta, Dawit; Weiss, Marcel; McPherron, Shannon P.								A CORE REDUCTION EXPERIMENT FINDS NO EFFECT OF ORIGINAL STONE SIZE AND REDUCTION INTENSITY ON FLAKE DEBRIS SIZE DISTRIBUTION								AMERICAN ANTIQUITY				81	3			562	575		10.7183/0002-7316.81.3.562			JUL 2016	2016										2							WOS:000380578200009		
J	Gerbault, Pascale; Gillis, Rosalind; Vigne, Jean-Denis; Tresset, Anne; Brehard, Stephanie; Thomas, Mark G.								Statistically robust representation and comparison of mortality profiles in archaeozoology								JOURNAL OF ARCHAEOLOGICAL SCIENCE				71				24	32		10.1016/j.jas.2016.05.001			JUL 2016	2016										2							WOS:000378960000003		
J	Negre, Joan; Munoz, Facundo; Lancelotti, Carla								Geostatistical modelling of chemical residues on archaeological floors in the presence of barriers								JOURNAL OF ARCHAEOLOGICAL SCIENCE				70				91	101		10.1016/j.jas.2016.04.016			JUN 2016	2016										7							WOS:000378449900008		
J	Goude, Gwenaelle; Fontugne, Michel								Carbon and nitrogen isotopic variability in bone collagen during the Neolithic period: Influence of environmental factors and diet								JOURNAL OF ARCHAEOLOGICAL SCIENCE				70				117	131		10.1016/j.jas.2016.04.019			JUN 2016	2016										8							WOS:000378449900010		
J	Santana-Sagredo, F.; Hubbe, M.; Uribe, M.								Isotopic Evidence for Marine Consumption and Mobility in the Atacama Desert (Quillagua, Northern Chile)								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				26	3			476	489		10.1002/oa.2437			MAY-JUN 2016	2016										6							WOS:000384913100009		
J	Freeland, Travis; Heung, Brandon; Burley, David V.; Clark, Geoffrey; Knudby, Anders								Automated feature extraction for prospection and analysis of monumental earthworks from aerial LiDAR in the Kingdom of Tonga								JOURNAL OF ARCHAEOLOGICAL SCIENCE				69				64	74		10.1016/j.jas.2016.04.011			MAY 2016	2016										11							WOS:000377822500007		
J	Bloch, Lindsay								AN ELEMENTAL APPROACH TO THE DISTRIBUTION OF LEAD-GLAZED COARSE EARTHENWARE IN THE EIGHTEENTH-CENTURY CHESAPEAKE								AMERICAN ANTIQUITY				81	2			231	252		10.7183/0002-7316.81.2.231			APR 2016	2016										0							WOS:000374626800002		
J	Jones, Terry L.; Gobalet, Kenneth W.; Codding, Brian F.								The archaeology of fish and fishing on the central coast of California: The case for an under-exploited resource								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				41				88	108		10.1016/j.jaa.2015.11.002			MAR 2016	2016										4							WOS:000372772300006		
J	Gil, Adolfo F.; Ugan, Andrew; Otaola, Clara; Neme, Gustavo; Giardina, Miguel; Menendez, Lumila								Variation in camelid delta C-13 and delta N-15 values in relation to geography and climate: Holocene patterns and archaeological implications in central western Argentina								JOURNAL OF ARCHAEOLOGICAL SCIENCE				66				7	20		10.1016/j.jas.2015.12.002			FEB 2016	2016										3							WOS:000372683000002		
J	Baxter, M. J.; Cool, H. E. M.								Reinventing the wheel? Modelling temporal uncertainty with applications to brooch distributions in Roman Britain								JOURNAL OF ARCHAEOLOGICAL SCIENCE				66				120	127		10.1016/j.jas.2015.12.007			FEB 2016	2016										1							WOS:000372683000012		
J	Lipo, Carl P.; Hunt, Terry L.; Horneman, Rene; Bonhomme, Vincent								Weapons of war? Rapa Nui mata'a morphometric analyses								ANTIQUITY				90	349			172	187		10.15184/aqy.2015.189			FEB 2016	2016										6							WOS:000372579900012		
J	Price, Max; Wolfhagen, Jesse; Otarola-Castillo, Erik								CONFIDENCE INTERVALS IN THE ANALYSIS OF MORTALITY AND SURVIVORSHIP CURVES IN ZOOARCHAEOLOGY								AMERICAN ANTIQUITY				81	1			157	173		10.7183/0002-7316.81.1.157			JAN 2016	2016										3							WOS:000374202700010		
J	Guillaud, Emilie; Cornette, Raphael; Bearez, Philippe								Is vertebral form a valid species-specific indicator for salmonids? The discrimination rate of trout and Atlantic salmon from archaeological to modern times								JOURNAL OF ARCHAEOLOGICAL SCIENCE				65				84	92		10.1016/j.jas.2015.11.010			JAN 2016	2016										3							WOS:000370458000008		
J	Lee-Thorp, Julia A.; Ecker, Michaela								Holocene Environmental Change at Wonderwerk Cave, South Africa: Insights from Stable Light Isotopes in Ostrich Eggshell								AFRICAN ARCHAEOLOGICAL REVIEW				32	4			793	811		10.1007/s10437-015-9202-y			DEC 2015	2015										10							WOS:000367198500009		
J	Wilhelmson, Helene; Ahlstrom, Torbjorn								Iron Age migration on the island of Oland: Apportionment of strontium by means of Bayesian mixing analysis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				64				30	45		10.1016/j.jas.2015.09.007			DEC 2015	2015										10							WOS:000366765700004		
J	Elsner, Julia; Schibler, Joerg; Hofreiter, Michael; Schlumbaum, Angela								Burial condition is the most important factor for mtDNA PCR amplification success in Palaeolithic equid remains from the Alpine foreland								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				7	4			505	515		10.1007/s12520-014-0213-4			DEC 2015	2015										5							WOS:000365796700008		
J	Yubero-Gomez, Maria; Rubio-Campillo, Xavier; Javier Lopez-Cachero, F.; Esteve-Gracia, Xavier								Mapping changes in late prehistoric landscapes: A case study in the Northeastern Iberian Peninsula								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				40				123	134		10.1016/j.jaa.2015.07.002			DEC 2015	2015										3							WOS:000365061000010		
J	Duke, Hilary; Pargeter, Justin								WEAVING SIMPLE SOLUTIONS TO COMPLEX PROBLEMS: AN EXPERIMENTAL STUDY OF SKILL IN BIPOLAR COBBLE-SPLITTING								LITHIC TECHNOLOGY				40	4			349	365		10.1179/20516181515Y.0000000016			NOV 2015	2015										5							WOS:000370349400005		
J	Victoria Fernandez, Maria								LITHIC RAW MATERIAL AVAILABILITY IN THE VALLEYS OF LOS ANTIGUOS, JEINEMENI, ZEBALLOS AND GHIO RIVERS (SANTA CRUZ PROVINCE, ARGENTINA).								INTERSECCIONES EN ANTROPOLOGIA				16				61	73					OCT 2015	2015										0							WOS:000368144000006		
J	Reinhart, Katrinka								Ritual feasting and empowerment at Yanshi Shangcheng								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				39				76	109		10.1016/j.jaa.2015.01.001			SEP 2015	2015										5							WOS:000359878600007		
J	Plomp, K. A.; Roberts, C. A.; Vidarsdottira, U. Strand								Morphological Characteristics of Healthy and Osteoarthritic Joint Surfaces in Archaeological Skeletons								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				25	4			515	527		10.1002/oa.2319			JUL-AUG 2015	2015										3							WOS:000358018700012		
J	Lin, Sam C.; McPherron, Shannon P.; Dibble, Harold L.								Establishing statistical confidence in Cortex Ratios within and among lithic assemblages: a case study of the Middle Paleolithic of southwestern France								JOURNAL OF ARCHAEOLOGICAL SCIENCE				59				89	109		10.1016/j.jas.2015.04.004			JUL 2015	2015										13							WOS:000356748000008		
J	Lycett, Stephen J.; von Cramon-Taubadel, Noreen								Toward a "Quantitative Genetic" Approach to Lithic Variation								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				22	2			646	675		10.1007/s10816-013-9200-9			JUN 2015	2015										20							WOS:000354087700009		
J	Gjesfjeld, Erik								Network Analysis of Archaeological Data from Hunter-Gatherers: Methodological Problems and Potential Solutions								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				22	1			182	205		10.1007/s10816-014-9232-9			MAR 2015	2015										5							WOS:000349401500005		
J	Freeman, Jacob; Anderies, John M.								A comparative ethnoarchaeological analysis of corporate territorial ownership								JOURNAL OF ARCHAEOLOGICAL SCIENCE				54				135	147		10.1016/j.jas.2014.11.037			FEB 2015	2015										3							WOS:000350182900013		
J	Cornette, Raphael; Herrel, Anthony; Stoetzel, Emmanuelle; Moulin, Sibyle; Hutterer, Rainer; Denys, Christiane; Baylac, Michel								Specific information levels in relation to fragmentation patterns of shrew mandibles: do fragments tell the same story?								JOURNAL OF ARCHAEOLOGICAL SCIENCE				53				323	330		10.1016/j.jas.2014.10.020			JAN 2015	2015										10							WOS:000348621400030		
J	Szpak, Paul; Millaire, Jean-Francois; White, Christine D.; Longstaffe, Fred J.								Small scale camelid husbandry on the north coast of Peru (Viru Valley): Insight from stable isotope analysis								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				36				110	129		10.1016/j.jaa.2014.08.005			DEC 2014	2014										21							WOS:000346460000009		
J	Ramsay, Heather L.; Lyman, R. Lee								Development of a metric technique for identification of rib number (position) in white-tailed deer (Odocoileus virginianus): an initial attempt								JOURNAL OF ARCHAEOLOGICAL SCIENCE				52				250	255		10.1016/j.jas.2014.09.002			DEC 2014	2014										0							WOS:000345734600022		
J	Contreras, Daniel A.; Meadows, John								Summed radiocarbon calibrations as a population proxy: a critical evaluation using a realistic simulation approach								JOURNAL OF ARCHAEOLOGICAL SCIENCE				52				591	608		10.1016/j.jas.2014.05.030			DEC 2014	2014										57							WOS:000345734600050		
J	Weitzel, Celeste; Borrazzo, Karen; Ceraso, Antonio; Baliran, Catalina								Trampling Fragmentation Potential of lithic artifacts: an experimental approach								INTERSECCIONES EN ANTROPOLOGIA				15				97	110					DEC 2014	2014										7							WOS:000209569900008		
