PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	La Sorte, Frank A.; Fink, Daniel								Migration distance, ecological barriers and en-route variation in the migratory behaviour of terrestrial bird populations								GLOBAL ECOLOGY AND BIOGEOGRAPHY				26	2			216	227		10.1111/geb.12534			FEB 2017	2017										9							WOS:000393693300008		
J	Merow, Cory; Wilson, Adam M.; Jetz, Walter								Integrating occurrence data and expert maps for improved species range predictions								GLOBAL ECOLOGY AND BIOGEOGRAPHY				26	2			243	258		10.1111/geb.12539			FEB 2017	2017										6							WOS:000393693300010		
J	Williamson, Scott N.; Hik, David S.; Gamon, John A.; Jarosch, Alexander H.; Anslow, Faron S.; Clarke, Garry K. C.; Rupp, T. Scott								Spring and summer monthly MODIS LST is inherently compared to air temperature in snow covered sub-Arctic mountains								REMOTE SENSING OF ENVIRONMENT				189				14	24		10.1016/j.rse.2016.11.009			FEB 2017	2017										4							WOS:000393005400002		
J	Bruun, Sander; Harmer, Sarah L.; Bekiaris, Georgios; Christel, Wibke; Zuin, Lucia; Hu, Yongfeng; Jensen, Lars Stoumann; Lombi, Enzo								The effect of different pyrolysis temperatures on the speciation and availability in soil of P in biochar produced from the solid fraction of manure								CHEMOSPHERE				169				377	386		10.1016/j.chemosphere.2016.11.058			FEB 2017	2017										9							WOS:000393003300045		
J	Struger, John; Grabuski, Josey; Cagampan, Steve; Sverko, Ed; McGoldrick, Daryl; Marvin, Christopher H.								Factors influencing the occurrence and distribution of neonicotinoid insecticides in surface waters of southern Ontario, Canada								CHEMOSPHERE				169				516	523		10.1016/j.chemosphere.2016.11.036			FEB 2017	2017										18							WOS:000393003300061		
J	Onduka, Toshimitsu; Ojima, Daisuke; Ito, Katsutoshi; Mochida, Kazuhiko; Ito, Mana; Koyama, Jiro; Fujii, Kazunori								Photo-induced toxicity and oxidative stress responses in Tigriopus japonicus exposed to nitro-polycyclic aromatic hydrocarbons and artificial light								CHEMOSPHERE				169				596	603		10.1016/j.chemosphere.2016.11.113			FEB 2017	2017										0							WOS:000393003300070		
J	Ko, Chia-Ying; Lai, Chao-Chen; Hsu, Huang-Hsiung; Shiah, Fuh-Kwo								Decadal phytoplankton dynamics in response to episodic climatic disturbances in a subtropical deep freshwater ecosystem								WATER RESEARCH				109				102	113		10.1016/j.watres.2016.11.011			FEB 1 2017	2017										2							WOS:000392788900011		
J	Carvajal, Guido; Roser, David J.; Sisson, Scott A.; Keegan, Alexandra; Khan, Stuart J.								Bayesian belief network modelling of chlorine disinfection for human pathogenic viruses in municipal wastewater								WATER RESEARCH				109				144	154		10.1016/j.watres.2016.11.008			FEB 1 2017	2017										1							WOS:000392788900015		
J	Francius, Gregory; El Zein, Racha; Mathieu, Laurence; Gosselin, Florence; Maul, Armand; Block, Jean-Claude								Nano-exploration of organic conditioning film formed on polymeric surfaces exposed to drinking water								WATER RESEARCH				109				155	163		10.1016/j.watres.2016.11.038			FEB 1 2017	2017										0							WOS:000392788900016		
J	Doropoulos, Christopher; Roff, George; Visser, Mart-Simone; Mumby, Peter J.								Sensitivity of coral recruitment to subtle shifts in early community succession								ECOLOGY				98	2			304	314		10.1002/ecy.1663			FEB 2017	2017										5							WOS:000393375700002		
J	Guiden, Peter W.; Orrock, John L.								Invasive exotic shrub modifies a classic animal-habitat relationship and alters patterns of vertebrate seed predation								ECOLOGY				98	2			321	327		10.1002/ecy.1678			FEB 2017	2017										2							WOS:000393375700004		
J	Williams, Perry J.; Hooten, Mevin B.; Womble, Jamie N.; Esslinger, George G.; Bower, Michael R.; Hefley, Trevor J.								An integrated data model to estimate spatiotemporal occupancy, abundance, and colonization dynamics								ECOLOGY				98	2			328	336		10.1002/ecy.1643			FEB 2017	2017										7							WOS:000393375700005		
J	Elsen, Paul R.; Tingley, Morgan W.; Kalyanaraman, Ramnarayan; Ramesh, Krishnamurthy; Wilcove, David S.								The role of competition, ecotones, and temperature in the elevational distribution of Himalayan birds								ECOLOGY				98	2			337	348		10.1002/ecy.1669			FEB 2017	2017										4							WOS:000393375700006		
J	Bhattarai, Ganesh P.; Meyerson, Laura A.; Cronin, James T.								Geographic variation in apparent competition between native and invasive Phragmites australis								ECOLOGY				98	2			349	358		10.1002/ecy.1646			FEB 2017	2017										6							WOS:000393375700007		
J	Forrest, Jessica R. K.; Chisholm, Sarah P. M.								Direct benefits and indirect costs of warm temperatures for high-elevation populations of a solitary bee								ECOLOGY				98	2			359	369		10.1002/ecy.1655			FEB 2017	2017										7							WOS:000393375700008		
J	Westerband, Andrea C.; Horvitz, Carol C.								Photosynthetic rates influence the population dynamics of understory herbs in stochastic light environments								ECOLOGY				98	2			370	381		10.1002/ecy.1664			FEB 2017	2017										0							WOS:000393375700009		
J	Milanesi, P.; Holderegger, R.; Bollmann, K.; Gugerli, F.; Zellweger, F.								Three-dimensional habitat structure and landscape genetics: a step forward in estimating functional connectivity								ECOLOGY				98	2			393	402		10.1002/ecy.1645			FEB 2017	2017										1							WOS:000393375700011		
J	Sharpe, D. M. T.; De Leon, L. F.; Gonzalez, R.; Torchin, M. E.								Tropical fish community does not recover 45 years after predator introduction								ECOLOGY				98	2			412	424		10.1002/ecy.1648			FEB 2017	2017										2							WOS:000393375700013		
J	Nervo, Beatrice; Caprio, Enrico; Celi, Luisella; Lonati, Michele; Lombardi, Giampiero; Falsone, Gloria; Iussig, Gabriele; Palestrini, Claudia; Said-Pullicino, Daniel; Rolando, Antonio								Ecological functions provided by dung beetles are interlinked across space and time: evidence from N-15 isotope tracing								ECOLOGY				98	2			433	446		10.1002/ecy.1653			FEB 2017	2017										4							WOS:000393375700015		
J	Smith, James R.; Queenborough, Simon A.; Alvia, Pablo; Romero-Saltos, Hugo; Valencia, Renato								No strong evidence for increasing liana abundance in the Myristicaceae of a Neotropical aseasonal rain forest								ECOLOGY				98	2			456	466		10.1002/ecy.1657			FEB 2017	2017										1							WOS:000393375700017		
J	Veldhuis, Michiel P.; Laso, Francisco J.; Olff, Han; Berg, Matty P.								Termites promote resistance of decomposition to spatiotemporal variability in rainfall								ECOLOGY				98	2			467	477		10.1002/ecy.1658			FEB 2017	2017										3							WOS:000393375700018		
J	Dohn, Justin; Augustine, David J.; Hanan, Niall P.; Ratnam, Jayashree; Sankaran, Mahesh								Spatial vegetation patterns and neighborhood competition among woody plants in an East African savanna								ECOLOGY				98	2			478	488		10.1002/ecy.1659			FEB 2017	2017										4							WOS:000393375700019		
J	Yeeles, Peter; Lach, Lori; Hobbs, Richard J.; van Wees, Mary; Didham, Raphael K.								Woody plant richness does not influence invertebrate community reassembly trajectories in a tree diversity experiment								ECOLOGY				98	2			500	511		10.1002/ecy.1662/suppinfo			FEB 2017	2017										2							WOS:000393375700021		
J	Gianuca, Andros T.; Declerck, Steven A. J.; Lemmens, Pieter; De Meester, Luc								Effects of dispersal and environmental heterogeneity on the replacement and nestedness components of beta-diversity								ECOLOGY				98	2			525	533		10.1002/ecy.1666/suppinfo			FEB 2017	2017										9							WOS:000393375700023		
J	Gil, Michael A.; Zill, Julie; Ponciano, Jose M.								Context-dependent landscape of fear: algal density elicits risky herbivory in a coral reef								ECOLOGY				98	2			534	544		10.1002/ecy.1668/suppinfo			FEB 2017	2017										2							WOS:000393375700024		
J	Borgstrom, Pernilla; Strengbom, Joachim; Marini, Lorenzo; Viketoft, Maria; Bommarco, Riccardo								Above- and belowground insect herbivory modifies the response of a grassland plant community to nitrogen eutrophication								ECOLOGY				98	2			545	554		10.1002/ecy.1667/suppinfo			FEB 2017	2017										0							WOS:000393375700025		
J	Kurm, Viola; van der Putten, Wim H.; de Boer, Wietse; Naus-Wiezer, Suzanne; Hol, W. H. Gera								Low abundant soil bacteria can be metabolically versatile and fast growing								ECOLOGY				98	2			555	564		10.1002/ecy.1670/suppinfo			FEB 2017	2017										4							WOS:000393375700026		
J	Brunner, Jesse L.; Beaty, Lynne; Guitard, Alexandra; Russell, Deanna								Heterogeneities in the infection process drive ranavirus transmission								ECOLOGY				98	2			576	582		10.1002/ecy.1644/suppinfo			FEB 2017	2017										3							WOS:000393375700028		
J	McDonald, Gavin; Harford, Bill; Arrivillaga, Alejandro; Babcock, Elizabeth A.; Carcamo, Ramon; Foley, James; Fujita, Rod; Gedamke, Todd; Gibson, Janet; Karr, Kendra; Robinson, Julie; Wilson, Jono								An indicator-based adaptive management framework and its development for data-limited fisheries in Belize								MARINE POLICY				76				28	37		10.1016/j.marpol.2016.11.027			FEB 2017	2017										3							WOS:000393012200004		
J	Alvarez-Fernandez, Inma; Fernandez, Nuria; Sanchez-Carnero, Noela; Freire, Juan								The management performance of marine protected areas in the North-east Atlantic Ocean								MARINE POLICY				76				159	168		10.1016/j.marpol.2016.11.031			FEB 2017	2017										2							WOS:000393012200020		
J	Clement, Delilah R.; Steinman, Alan D.								Phosphorus loading and ecological impacts from agricultural tile drains in a west Michigan watershed								JOURNAL OF GREAT LAKES RESEARCH				43	1			50	58		10.1016/j.jglr.2016.10.016			FEB 2017	2017										1							WOS:000393255300005		
J	Angradi, Ted R.; Bartsch, Will M.; Trebitz, Anett S.; Brady, Valerie J.; Launspach, Jonathon J.								A depth-adjusted ambient distribution approach for setting numeric removal targets for a Great Lakes Area of Concern beneficial use impairment: Degraded benthos								JOURNAL OF GREAT LAKES RESEARCH				43	1			108	120		10.1016/j.jglr.2016.11.006			FEB 2017	2017										1							WOS:000393255300011		
J	Foley, Carolyn J.; Andree, Sara R.; Pothoven, Steven A.; Nalepa, Thomas F.; Hoeoek, Tomas O.								Quantifying the predatory effect of round goby on Saginaw Bay dreissenids								JOURNAL OF GREAT LAKES RESEARCH				43	1			121	131		10.1016/j.jglr.2016.10.018			FEB 2017	2017										0							WOS:000393255300012		
J	Dawson, Heather A.; Bravener, Gale; Beaulaurier, Joshua; Johnson, Nicholas S.; Twohey, Michael; McLaughlin, Robert L.; Brenden, Travis O.								Contribution of manipulable and non-manipulable environmental factors to trapping efficiency of invasive sea lamprey								JOURNAL OF GREAT LAKES RESEARCH				43	1			172	181		10.1016/j.jglr.2016.10.009			FEB 2017	2017										3							WOS:000393255300017		
J	Ohse, Bettina; Hammerbacher, Almuth; Seele, Carolin; Meldau, Stefan; Reichelt, Michael; Ortmann, Sylvia; Wirth, Christian								Salivary cues: simulated roe deer browsing induces systemic changes in phytohormones and defence chemistry in wild-grown maple and beech saplings								FUNCTIONAL ECOLOGY				31	2			340	349		10.1111/1365-2435.12717			FEB 2017	2017										1							WOS:000394374100008		
J	Abgrall, Corentin; Chauvat, Matthieu; Langlois, Estelle; Hedde, Mickael; Mouillot, David; Salmon, Sandrine; Winck, Bruna; Forey, Estelle								Shifts and linkages of functional diversity between above- and below-ground compartments along a flooding gradient								FUNCTIONAL ECOLOGY				31	2			350	360		10.1111/1365-2435.12718			FEB 2017	2017										1							WOS:000394374100009		
J	Adachi, Taiki; Costa, Daniel P.; Robinson, Patrick W.; Peterson, Sarah H.; Yamamichi, Masato; Naito, Yasuhiko; Takahashi, Akinori								Searching for prey in a three-dimensional environment: hierarchical movements enhance foraging success in northern elephant seals								FUNCTIONAL ECOLOGY				31	2			361	369		10.1111/1365-2435.12686			FEB 2017	2017										8							WOS:000394374100010		
J	Preece, Catherine; Livarda, Alexandra; Christin, Pascal-Antoine; Wallace, Michael; Martin, Gemma; Charles, Michael; Jones, Glynis; Rees, Mark; Osborne, Colin P.								How did the domestication of Fertile Crescent grain crops increase their yields?								FUNCTIONAL ECOLOGY				31	2			387	397		10.1111/1365-2435.12760			FEB 2017	2017										6							WOS:000394374100013		
J	Kelly, Morgan W.; Pankey, M. Sabrina; DeBiasse, Melissa B.; Plachetzki, David C.								Adaptation to heat stress reduces phenotypic and transcriptional plasticity in a marine copepod								FUNCTIONAL ECOLOGY				31	2			398	406		10.1111/1365-2435.12725			FEB 2017	2017										7							WOS:000394374100014		
J	Song, Zewei; Kennedy, Peter G.; Liew, Feng J.; Schilling, Jonathan S.								Fungal endophytes as priority colonizers initiating wood decomposition								FUNCTIONAL ECOLOGY				31	2			407	418		10.1111/1365-2435.12735			FEB 2017	2017										12							WOS:000394374100015		
